anime_id,mal_id,title,english_title,japanese_title,user_preferred_title,type,episodes,duration,status,source,season,season_year,studios,main_studios,genres,tags,rating,score,mean_score,scored_by,rank,popularity,popularity_rank,members,favorites,watching,completed,on_hold,dropped,plan_to_watch,start_date,end_date,broadcast_day,broadcast_time,synopsis,country_of_origin,is_licensed,hashtag,cover_image_large,cover_image_color,banner_image,trailer_site,trailer_id,main_characters,main_staff,streaming_sites,is_adult,synonyms,site_url,updated_at,next_airing_episode_at,next_episode_number,collected_at,data_source
188239,61258.0,Transformers: Wild King,,トランスフォーマー ワイルドキング,Transformers: Wild King,ONA,14.0,4.0,RELEASING,OTHER,SPRING 2025,2025,Infinity Vision;Type ZERO,Infinity Vision;Type ZERO,Action;Mecha;Sci-Fi,Full CGI;Super Robot;Shapeshifting;Animals;Dinosaurs;Cars;Advertisement,,,48.0,0,0,176,0,176,4,51,7,11,40,67,2025-03-26,,,,"The story takes place on the planet Elementros, which has unknown powers. The main character, Optimus Prime, follows his friend Megatron and lands on this planet. There, Optimus meets Lightlong, a giraffe-type Transformer who is an energy beast. According to Lightlong, the energy beasts that live on Elementros in the form of animals and dinosaurs have five elements of ""element energy"" hidden within them: fire, water, earth, nature, and lightning. Suddenly, Megatron attacks. Optimus and Lightlong use the power of their bond to awaken the ability to transform and combine [Wild King]. Optimus joins forces with the animals, and Megatron commands the dinosaurs. What will be its fate?! <br><br> (Source: Youtube)",JP,True,#トランスフォーマー #ワイルドキング,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188239-ktV7LXrb8yHH.png,#f1c935,,youtube,2NZxM00c_Lo,Convoy;Megatron,Takara Tomy (Original Creator);Tomoki Yoshisawa (Director);Takahiro Nagano (Series Composition);Naoki Yamashita (CG Director);Takumi Itou (Sound Director),Official Site;YouTube;Twitter,False,,https://anilist.co/anime/188239,1764409547,1765933200,13,2025-12-02T04:21:33.881326+00:00,anilist
185718,60596.0,Sai-Kyo-Oh! Zukan: The Ultimate Tournament,,最強王図鑑 ～The Ultimate Tournament～,Sai-Kyo-Oh! Zukan: The Ultimate Tournament,TV_SHORT,,11.0,RELEASING,OTHER,SPRING 2025,2025,OLM,OLM,Action,Ensemble Cast;Animals;Dinosaurs;Dragons;Full CGI;Educational,,,57.0,0,0,167,0,167,3,66,2,7,31,61,2025-04-06,,,,Sequel to <i>Sai-Kyo-Oh! Zukan: The Ultimate Battles.</i>,JP,True,#最強王,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185718-luZZKvM7pOZ2.png,#1aaed6,,youtube,lf2aU1au_Ho,Mr. Most,Kunihiko Yuyama (Chief Director);Makoto Satou (Director);Shinji Satou (Series Composition);Toonz Imai (Character Design);Kisuke Koizumi (Sound Director),Twitter;Official Site;YouTube,False,,https://anilist.co/anime/185718,1764613969,1765059360,36,2025-12-02T04:21:33.881399+00:00,anilist
188884,61300.0,Sumikko Gurashi: Koko ga Ochitsukun Desu,,すみっコぐらし ここがおちつくんです,Sumikko Gurashi: Koko ga Ochitsukun Desu,TV_SHORT,,1.0,RELEASING,ORIGINAL,SPRING 2025,2025,San-X;Fanworks,Fanworks,Slice of Life,,,,65.0,0,0,157,0,157,2,24,11,5,27,90,2025-04-04,,,,,JP,True,#テレビアニメすみっコぐらし,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188884-pmEMLEcpTovv.png,#e4c993,,youtube,3cARhyfoZJU,Shirokuma;Penguin?;Tonkatsu;Tokage,Yuri Yokomizo (Original Creator);Gaku Kinoshita (Director);Gaku Kinoshita (Episode Director),Twitter;Official Site;Instagram;YouTube,False,,https://anilist.co/anime/188884,1764505419,0,0,2025-12-02T04:21:33.881418+00:00,anilist
178025,59062.0,Gachiakuta,Gachiakuta,ガチアクタ,Gachiakuta,TV,24.0,24.0,RELEASING,MANGA,SUMMER 2025,2025,bones;Avex Pictures;bones film;Kodansha;DMM.com;CBC TV;Dentsu;Com2uS,bones film,Action;Drama;Fantasy,Shounen;Urban Fantasy;Super Power;Dystopian;Ensemble Cast;Survival;Revenge;Post-Apocalyptic;Male Protagonist;Class Struggle,,80.0,80.0,0,301,147535,334,147535,4563,94887,2465,2498,3332,44353,2025-07-06,,,,"A boy lives in a floating town, where the poor scrape by and the rich live a sumptuous life, simply casting their garbage off the side, into the abyss. When he’s falsely accused of murder, though, his wrongful conviction leads to an unimaginable punishment—exile off the edge, with the rest of the trash. Down on the surface, the cast-off waste of humanity has bred vicious monsters, and to travel the path to vengeance against those who cast him into Hell, a boy will have to become a warrior… <br><br> (Source: Kodansha USA)",JP,True,#ガチアクタ #GACHIAKUTA,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178025-cWJKEsZynkil.jpg,#e4a150,https://s4.anilist.co/file/anilistcdn/media/anime/banner/178025-KH3NSrRChfGy.jpg,youtube,yeRvDchyo44,Rudo;Engine;Zanka Nijiku;Riyou;Chiwa,Kei Urana (Original Creator);Fumihiko Suganuma (Director);Hiroshi Seko (Series Composition);Satoshi Ishino (Character Design);Yoshino Matsumoto (Sub Character Design),Twitter;Official Site;Instagram;YouTube;TikTok;Crunchyroll;Official Site;iQ;YouTube;Bilibili TV,False,,https://anilist.co/anime/178025,1764642707,1765117800,22,2025-12-02T04:21:33.881747+00:00,anilist
177474,58811.0,Tougen Anki,TOUGEN ANKI,桃源暗鬼,Tougen Anki,TV,24.0,24.0,RELEASING,MANGA,SUMMER 2025,2025,Pony Canyon;Studio Hibari;Dentsu;Nippon Television Network;Akita Shoten;Studio Hibari,Studio Hibari,Action;Mystery;Supernatural,Demons;Shounen;Guns;Male Protagonist;Shapeshifting;Urban Fantasy;Revenge;Large Breasts;CGI;Super Power,,64.0,65.0,0,0,51552,0,51552,846,25033,583,1157,3590,21189,2025-07-11,,,,"The bloodlines of “Oni” and “Momotarou” have been passed down among certain humans for generations.<br> <br> Long ago, the Oni, aware of their own ferocity, lived in seclusion. However, their peace was shattered by an invasion led by Momotarou. Over thousands of years, these two factions formed the “Momotarou Agency” and the “Oni Agency,” respectively, and have been locked in conflict ever since.<br> <br> The protagonist, Shiki Ichinose, suddenly learns of his Oni lineage following an unexpected attack by Momotarou. This revelation sets Shiki on a path to discover the destiny that lies within his blood — a meeting with the Oni dwelling within him.<br> <br> —A new generation of dark heroics begins here in this tale of demons! <br> <br> (Source: Official Site)",JP,True,#桃源暗鬼,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177474-oHil1yLWldfl.jpg,#ff5d1a,,youtube,2AddvIbCrr8,Shiki Ichinose;Naito Mudano;Jin Kougasaki;Ikari Yaoroshi;Jyuuji Yusurube,Yura Urushibara (Original Creator);Ato Nonaka (Director  );Hiroyuki Hashimoto (Assistant Director);Yukie Sugawara (Series Composition);Ryouko Amisaki (Character Design),Official Site;YouTube;Twitter;TikTok;Official Site;Netflix;Crunchyroll;Bilibili TV;iQ;Amazon Prime Video,False,Tougen Anki: Legend of the Cursed Blood;Tougen Anki: Dark Demon of Paradise,https://anilist.co/anime/177474,1764642733,1764943200,21,2025-12-02T04:21:33.882240+00:00,anilist
169420,56693.0,Watari-kun no xx ga Houkai Sunzen,Watari-kun's ****** Is about to Collapse,渡くんの××が崩壊寸前,Watari-kun no xx ga Houkai Sunzen,TV,26.0,23.0,RELEASING,MANGA,SUMMER 2025,2025,Staple Entertainment;NBCUniversal Entertainment Japan,Staple Entertainment,Comedy;Drama;Romance;Slice of Life,Male Protagonist;Love Triangle;Kuudere;Primarily Teen Cast;Heterosexual;Coming of Age;Yandere;Family Life;Seinen;Adoption,,59.0,59.0,0,0,21334,0,21334,319,9879,281,521,2077,8576,2025-07-05,,,,"Naoto Watari lives solely for his little sister, Suzushiro, until his chaotic childhood friend, Satsuki, storms back into his life. Without uttering a single word, her very presence ignites buried memories and unravels his rigid routine. As tensions rise and secrets surface, Naoto’s devotion to Suzushiro clashes with unresolved pain, threatening to collapse his fragile world.<br> <br> (Source: Crunchyroll)",JP,True,#渡くん,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169420-u4wDhHlTfX9P.jpg,#c9e493,https://s4.anilist.co/file/anilistcdn/media/anime/banner/169420-jdvNFYe9Oa4v.jpg,youtube,d9GC8-kCA_4,Satsuki Tachibana;Naoto Watari;Suzushiro Watari;Tamayo Watari;Yukari Ishihara,Naru Narumi (Original Creator);Takashi Naoya (Director);Matsuo Asami (Assistant Director);Tatsuya Takahashi (Series Composition);Shouko Yasuda (Character Design),Twitter;Official Site;Crunchyroll,False,,https://anilist.co/anime/169420,1764642722,1764950400,23,2025-12-02T04:21:33.882667+00:00,anilist
185965,60665.0,Futari Solo Camp,Solo Camping for Two,ふたりソロキャンプ,Futari Solo Camp,TV,24.0,24.0,RELEASING,MANGA,SUMMER 2025,2025,SynergySP;Pony Canyon;Kodansha;Crunchyroll;BS Asahi,SynergySP,Slice of Life,Camping;Heterosexual;Food;Educational;Outdoor Activities;Primarily Adult Cast;Seinen;Male Protagonist;Badminton,,63.0,63.0,0,0,16741,0,16741,176,6629,113,414,1438,8147,2025-07-11,,,,"Gen Kinokura, 34 years old.<br><br>  A solitary camper who cherishes his alone time in nature, Gen enjoys his usual solo camping trips. However, he unexpectedly encounters Shizuku Kusano, a complete beginner in camping. Reluctantly, Gen ends up camping with Shizuku, despite it being the last thing he wanted to do. <br><br> What will become of Gen’s peaceful camping life now that it’s turned upside down by this new companion?<br><br> (Source: Pony Canyon)",JP,True,#ふたりソロキャンプ,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185965-LlzTLSTBUbEA.jpg,#e4a11a,https://s4.anilist.co/file/anilistcdn/media/anime/banner/185965-9YtD3BC30w26.jpg,youtube,0c64HTxW_5I,Gen Kinokura;Shizuku Kusano;Akihito Takigawa;Saya Oozora;Mizuki Hino,Yuudai Debata (Original Creator);Jun Hatori (Director);Aya Satsuki (Series Composition);Tomomi Shimazaki (Character Design);Hiroyuki Hasegawa (Art Director),Twitter;Official Site;Crunchyroll;YouTube,False,,https://anilist.co/anime/185965,1764642718,1764862200,22,2025-12-02T04:21:33.882865+00:00,anilist
191452,61583.0,Immoral Game Master THE ANIMATION,,淫モラル・ゲームマスター THE ANIMATION,Immoral Game Master THE ANIMATION,OVA,,20.0,RELEASING,MANGA,SUMMER 2025,2025,Pink Pineapple;Seven,Seven,Adventure;Fantasy;Hentai,Virtual World;Anal Sex;Rape;Large Breasts;Prostitution;Tentacles;School;Cervix Penetration,,60.0,66.0,0,0,780,0,780,38,233,111,62,27,347,2025-07-25,,,,"A young boy, Mario, is asked by his father, who works for a video game company, to become the GM. Although he is not keen, as a result of his analysis, he realizes that he can experience the same stimulation he received in the game in real life, and as an experiment, he sets his sights on a quiet girl named Koharu Takashina. Koharu wishes to become “a useful and gorgeous character,” which is the opposite of reality. However, the class she is given is that of a prostitute! After being raped by a rough man, her womb starts tingling, even though she is still a virgin in real life...<br> <br> (Source: PinkPineapple, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191452-5303uC2Sntze.png,#e4a150,,,,Mario Kuga;Koharu Takashina;Saya Natsume,Yuu Ichinomiya (Original Creator);Saishin Saide (Director),,True,,https://anilist.co/anime/191452,1764596401,0,0,2025-12-02T04:21:33.884123+00:00,anilist
195068,61935.0,Purepure Peropero Princess,,ピュアピュア ぺろぺろ プリンセス,Purepure Peropero Princess,OVA,,,RELEASING,VISUAL_NOVEL,SUMMER 2025,2025,Juicy Mango;Lune Pictures;Ryuu M's,Ryuu M's,Hentai,Isekai;Matriarchy;Medieval;Nakadashi;Fellatio;Squirting;Boobjob;Handjob;Group Sex;Threesome,,59.0,67.0,0,0,500,0,500,28,161,82,46,21,190,2025-08-29,,,,"Based on the erotic game by DWARFSOFT.<br> <br> Toshio is a 42-year-old single man whose hobby is visiting brothels. A woman who calls herself Iris suddenly appears in front of him and begs Toshio to teach her how to please a man! Toshio, who has an insatiable libido, has no way of refusing the offer, so he uses his skills to give Iris, who has no sexual knowledge whatsoever, a sex education! However, Iris' true identity is that of a princess from another world... Queen Cattleya appears, unable to bear to see the princess have fallen so completely!<br> <br> (Source: Lune-soft, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195068-LOr1MKlDtH4Y.png,#e4d65d,https://s4.anilist.co/file/anilistcdn/media/anime/banner/195068-uvCtq4TatgJe.jpg,,,Toshio Kaname;Iris;Cattleya,ORCSOFT (Original Creator);Kuroitsu Suruga (Original Character Design);Tatsumi (Director);Tatsumi (Storyboard);Shinichirou Sawayama (Script),,True,,https://anilist.co/anime/195068,1764580675,0,0,2025-12-02T04:21:33.884269+00:00,anilist
193707,,Mujin Eki The Animation,,無人駅 The Animation ,Mujin Eki The Animation,OVA,,20.0,RELEASING,OTHER,SUMMER 2025,2025,Show-Ten;T-REX,T-REX,Hentai,Rape,,54.0,60.0,0,0,433,0,433,19,144,77,36,20,156,2025-08-29,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193707-kOyJ9fzeQPZC.png,#f1bb93,,,,,Hissatsukun (Original Creator),,True,Mujineki The Animation;Unmanned station The Animation,https://anilist.co/anime/193707,1764580845,0,0,2025-12-02T04:21:33.884286+00:00,anilist
193347,61789.0,Shachiku Cinderella,,社畜シンデレラ,Shachiku Cinderella,OVA,,,RELEASING,ORIGINAL,SUMMER 2025,2025,Nur edel,Nur edel,Hentai,,,52.0,62.0,0,0,364,0,364,19,100,35,28,13,188,2025-08-29,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193347-EnTUvSR3JOgd.png,#f1c9ae,,,,,,,True,,https://anilist.co/anime/193347,1764631803,0,0,2025-12-02T04:21:33.884322+00:00,anilist
192452,61909.0,Koushoku no Chuugi Kunoichi Botan,,好色の忠義くノ一ぼたん,Koushoku no Chuugi Kunoichi Botan,OVA,,20.0,RELEASING,OTHER,SUMMER 2025,2025,Queen Bee,,Hentai,Flat Chest;Netorare;Ninja;Nakadashi,,51.0,59.0,0,0,362,0,362,18,122,47,34,13,146,2025-08-29,,,,"<i>""I'd like to borrow Botan for a while.""</i> Botan is a female ninja about to get married. She is asked by her uncle, who is also a benefactor, to help support the declining samurai estate and her beloved lord. As invited and ordered by her uncle, she hides from the master she should be serving and lets her small body be violated. Despite her reason, which she sees as a duty, her body inevitably responds to the pleasure...<br> <br> (Source: Mediabank, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx192452-sPIuxMLvBMNT.png,#fe9350,,,,,Kyou Tanabe (Original Creator),,True,,https://anilist.co/anime/192452,1764613969,0,0,2025-12-02T04:21:33.884340+00:00,anilist
195034,61936.0,Korette Naani?,,これってナ～ニ？,Korette Naani?,OVA,,,RELEASING,ORIGINAL,SUMMER 2025,2025,Nur,Nur,Hentai,,,,68.0,0,0,326,0,326,16,91,30,24,11,170,2025-09-26,,,,,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195034-kh5FbK07fShG.png,#d678a1,,,,,,,True,,https://anilist.co/anime/195034,1764596401,1769698800,2,2025-12-02T04:21:33.884388+00:00,anilist
195033,61937.0,Kiken na Mori Onigokko,,危険な森 おにごっこ,Kiken na Mori Onigokko,OVA,,,RELEASING,OTHER,SUMMER 2025,2025,Majin petit,Majin petit,Hentai,,,,50.0,0,0,281,0,281,12,77,15,22,17,150,2025-09-26,,,,"Based on the erotic doujin game by x-rabbit (えっくす・らびっと).<br> <br> In a certain deep forest, there is a girl walking alone. Her name is Alps. And this is a dangerous forest where many terrible creatures lurk. But Alps is frightened and goes on her way. To save her sick sister, she continues to walk out of the forest with a medicinal herb in her hand. Alps is still walking, <i>""Wait for me. Sister"".</i> However, the forest is not as sweet as one's determination. A big monkey in heat forced her to sow her seed, and a boar attacked her with his huge body. Furthermore, she also encounters a group of men of dubious character.... The lone, dainty girl is nothing but food for the beasts. What will be the fate of Alps?... Alps wanders through a dangerous forest to save her sister. Her white soft skin emerges in the dimly lit forest. The huge body of a boar, a big monkey in heat, rests on it. A glossy pink color emerges on her heated body.<br> <br> (Source: Getchu, translated)",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195033-U5Y8Hy5zbnMC.png,#5daee4,,,,Alps,x-rabbit (Original Creator);Manpiece (Planning);Yukitoshi Motoyama (Producer);Mihiro (Storyboard);Tokku03 (Script),,True,Alps and the Dangerous Forest,https://anilist.co/anime/195033,1764580679,0,0,2025-12-02T04:21:33.884407+00:00,anilist
197094,62149.0,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 3,,Fate/Grand Order 藤丸立香はわからない Season3,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 3,ONA,,,RELEASING,MANGA,SUMMER 2025,2025,DLE,DLE,Comedy,Slapstick;Male Protagonist;Episodic,,,73.0,0,0,271,0,271,1,101,8,11,14,137,2025-08-01,,,,The third season of <i>Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai</i>.,JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b197094-PrIYsM8fZ3bT.png,#4378e4,,youtube,Wz2qdUmlATQ,Ritsuka Fujimaru;Mash Kyrielight;Leonardo da Vinci;Gilgamesh;Sherlock Holmes,Type-Moon (Original Creator);Makoto Takashina (Producer);Tsuchida (Director);Tsuchida (Editing);Tsuchida (Script),Twitter;Official Site;YouTube,False,Fate/Grand Order: You've Lost Ritsuka Fujimaru Season 3,https://anilist.co/anime/197094,1764617536,0,0,2025-12-02T04:21:33.884429+00:00,anilist
191451,,Kyou wa Yubiwa wo Hazusu kara......,,今日は指輪を外すから……,Kyou wa Yubiwa wo Hazusu kara......,OVA,,20.0,RELEASING,ORIGINAL,SUMMER 2025,2025,Nur,Nur,Hentai,,,,61.0,0,0,251,0,251,12,71,21,16,13,130,2025-07-25,,,,"<i>""Yeah, you're doing well. You've grown up.""</i> Shinsuke is praised by his admired senior Miyuki. He was carefully trained from the time he was a new employee, encouraged by her consideration, admired and had feelings for her. Recently, she has been working remotely from home, and meetings are held over the internet. He was happy to get a glimpse of her home, but what he saw on the screen when he forgot to turn it off... Shinsuke, seeing her in a shameless state that would be bad if anyone knew about it, takes his married senior to the hotel, overwriting her as if he's tearing her apart. Miyuki, overflowing without resistance as if she's given up, is absorbed in their fleeting intercourse as if she's lost herself. What happens to them is...",JP,True,,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191451-weddKt3utNpb.png,#aec9f1,,,,,Hikaru Kinohara (Character Design);Ten Tenteke (Producer);PON (Script);Noji (Director),,True,,https://anilist.co/anime/191451,1764408568,1766674800,2,2025-12-02T04:21:33.884447+00:00,anilist
